a,mesomorphic,0.25
n,mesomorphy,0.125
a,mesophytic,-0.25
n,mess,-0.5
n,mess-up,-0.5
n,messiah,-0.25
n,messiahship,-0.125
a,messianic,0.125
r,messily,0.125
n,messiness,-0.625
a,messy,-0.875
n,metabola,0.125
a,metabolic,0.25
n,metabolism,0.25
a,metabolous,0.25
n,metacyesis,-0.125
n,metagenesis,0.25
a,metagrabolised,0.25
a,metagrabolized,0.25
a,metagrobolised,0.25
a,metagrobolized,0.25
n,metaknowledge,0.375
a,metal-cutting,0.75
n,metallurgist,-0.125
n,metamathematics,0.125
a,metamorphic,0.25
v,metamorphose,0.125
n,metamorphosis,0.25
n,metaphor,-0.5
r,metaphorically,0.125
a,metaphysical,-0.5
r,metaphysically,0.25
n,metastability,-0.25
n,metatheria,-0.125
a,meteoric,-0.125
a,meteorologic,-0.125
a,meteorological,-0.125
r,meteorologically,0.125
n,meteorology,-0.125
n,meteortropism,0.25
n,meterstick,0.125
n,metformin,-0.25
n,methanogen,0.375
n,methapyrilene,-0.375
n,metheglin,-0.25
n,methocarbamol,-0.125
n,method,0.625
a,methodical,-0.5
r,methodically,0.25
n,methodicalness,0.375
n,methodism,0.625
n,methodists,0.125
r,methodologically,0.25
n,methotrexate,-0.625
n,methuselah,0.25
n,methyl,-0.125
n,meticulosity,0.25
a,meticulous,0.75
r,meticulously,0.375
n,meticulousness,0.25
n,metier,0.25
r,metonymically,0.25
n,metoprolol,-0.125
n,metralgia,-0.625
n,metrestick,0.125
a,metric,-0.5
a,metrical,-0.5
n,metritis,-0.375
n,metronidazole,-0.25
n,metrorrhagia,-0.625
n,mettle,0.25
a,mettlesome,0.5
n,mettlesomeness,0.75
v,mew,0.25
v,mewl,-0.25
n,meyerbeer,0.125
n,mezzo-relievo,-0.5
n,mezzo-rilievo,-0.5
n,miasm,-0.25
n,miasma,-0.25
a,miasmal,-0.375
a,miasmic,-0.375
n,micawber,-0.125
n,michaelmastide,0.125
a,michelangelesque,0.5
a,micro,-0.25
n,microbe,-0.375
a,microbial,-0.25
a,microbic,-0.25
n,micrococcus,-0.125
n,microcytosis,-0.5
n,microdipodops,0.25
n,microglia,0.125
n,micrometeor,-0.25
n,micrometeorite,-0.25
n,micrometeoroid,-0.25
a,microscopic,0.75
r,microscopically,0.5
n,midazolam,-0.125
n,midden,-0.25
a,middle-aged,0.5
a,middle-level,-0.25
a,middle-of-the-road,-0.375
n,middlebrow,0.125
a,middlemost,0.375
n,middleweight,-0.125
a,middling,-0.625
a,midmost,0.375
n,midrib,0.125
n,midshipman,0.375
n,midvein,0.125
n,mien,0.5
v,miff,-0.5
a,miffed,-0.625
n,might,-0.5
r,mightily,0.375
n,mightiness,-0.5
a,mighty,0.375
n,mikvah,-0.25
a,milch,0.25
a,mild,1
a,mild-mannered,0.625
r,mildly,-0.375
n,mildness,0.75
n,miliaria,0.125
n,milieu,0.125
n,militance,-0.25
n,militancy,-0.25
a,militant,0.5
n,militia,-0.625
n,militiaman,-0.125
v,milk,0.125
n,milk-vetch,-0.125
a,milklike,0.25
n,milkwort,-0.125
a,milky,0.25
v,mill,-0.125
n,millay,0.375
a,millenarian,-0.25
n,millenary,0.25
n,millennium,0.25
n,milliammeter,-0.125
n,million,-0.125
n,millstone,-0.5
n,milo,-0.125
n,milontin,-0.25
n,miltown,-0.125
n,mimesis,0.25
a,mimetic,0.625
a,mimic,-0.375
a,minacious,-0.75
n,minaret,0.125
a,minatory,-0.75
v,mince,-0.5
a,mincing,0.75
r,mincingly,0.25
n,mind,0.5
a,mind-altering,-0.375
a,mind-bending,0.5
a,mind-blowing,0.5
a,mind-boggling,0.5
a,mind-expanding,0.375
a,minded,0.375
a,mindful,0.625
r,mindfully,0.375
n,mindfulness,0.375
a,mindless,-0.75
r,mindlessly,0.25
n,mindlessness,0.125
v,mine,-0.125
n,mineral,0.25
n,mineralocorticoid,0.375
n,minginess,0.125
a,mingy,0.5
n,miniaturist,0.5
n,minimisation,-0.375
v,minimise,0.375
n,minimization,-0.375
v,minimize,0.375
a,minimized,-0.125
n,minimum,-0.125
v,minister,0.125
r,ministerially,0.125
n,ministration,0.125
n,mink,-0.125
n,minoan,0.125
a,minor,-0.75
n,minority,-0.25
n,minors,-0.375
n,minstrelsy,0.125
a,mint,0.25
a,mint-scented,-0.25
a,minus,-0.875
a,minute,0.5
r,minutely,0.25
n,minyan,0.125
n,miocene,0.125
n,miosis,-0.25
a,miotic,-0.375
n,miracle,0.375
a,miraculous,0.75
r,miraculously,0.25
n,mirage,0.125
v,mire,-0.75
n,mirid,0.125
n,miridae,0.125
n,mirror,0.5
a,mirrorlike,0.625
n,mirth,0.5
a,mirthful,0.75
r,mirthfully,0.5
n,mirthfulness,0.5
a,mirthless,-0.5
v,misaddress,-0.25
n,misadventure,-0.5
v,misadvise,-0.375
v,misalign,-0.625
n,misalignment,-0.125
n,misalliance,-0.25
v,misally,-0.25
a,misanthropic,-0.625
a,misanthropical,-0.625
n,misanthropy,-0.5
n,misapplication,-0.5
v,misapply,-0.375
v,misapprehend,-0.625
n,misapprehension,-0.5
a,misappropriated,0.375
n,misappropriation,-0.25
a,misbegot,-0.25
a,misbegotten,-0.25
v,misbehave,-0.5
n,misbehavior,-0.625
n,misbehaviour,-0.625
a,misbranded,0.375
v,miscalculate,-0.125
n,miscalculation,-0.25
v,miscall,-0.375
v,miscarry,-0.5
v,miscast,-0.125
a,miscellaneous,-0.25
n,mischance,-0.625
n,mischief,-0.875
n,mischief-maker,-0.5
n,mischief-making,-0.875
a,mischievous,-0.625
r,mischievously,-0.5
n,mischievousness,-0.875
a,miscible,0.375
v,misconceive,-0.625
n,misconception,-0.625
v,misconduct,-0.625
n,misconstrual,-0.375
n,misconstruction,-0.375
v,misconstrue,-0.625
v,miscount,-0.25
n,miscreant,-0.125
n,miscreation,-0.375
v,misdate,-0.5
n,misdating,-0.375
n,misdeal,-0.75
n,misdeed,-0.625
v,misdeliver,-0.5
v,misdemean,-0.5
v,misdirect,-1
n,misdirection,-0.5
a,miserable,-0.875
n,miserableness,-0.375
r,miserably,0.25
n,miserliness,0.125
a,miserly,0.5
n,misery,-0.75
v,misestimate,-0.125
n,misestimation,-0.25
n,misfit,-0.625
a,misfortunate,-0.875
n,misfortune,-0.5
v,misgauge,-0.375
v,misgive,0.125
n,misgiving,-0.625
v,misgovern,-0.5
n,misgovernment,-0.25
v,misguide,-1
a,misguided,-0.625
v,mishandle,-0.75
n,mishap,-0.625
n,mishegaas,0.125
n,mishegoss,0.125
v,misinform,-0.25
n,misinformation,-0.375
v,misinterpret,-0.625
n,misinterpretation,-0.5
v,misjudge,-0.25
a,mislabeled,0.375
v,mislay,-0.125
v,mislead,-1
n,misleader,-0.25
a,misleading,-0.75
r,misleadingly,-0.625
v,mismanage,-0.625
n,mismanagement,-0.125
v,mismarry,-0.375
n,mismatch,-0.667
a,mismatched,-0.625
v,mismate,-0.25
a,mismated,-0.75
v,misname,-0.375
n,misnomer,-0.667
n,misocainea,0.375
n,misogamist,-0.125
n,misogamy,-0.125
n,misogynism,-0.375
n,misogynist,-0.125
a,misogynistic,-0.5
a,misogynous,-0.5
n,misogyny,-0.375
n,misology,0.375
n,misopedia,-0.125
v,misperceive,0.375
v,misplace,-0.125
a,misplaced,-0.125
n,misplacement,-0.5
v,misplay,-0.5
v,misprint,-0.25
n,mispronunciation,-0.625
n,misquotation,-0.625
n,misquote,-0.625
v,misread,-0.125
n,misreading,-0.5
n,misreckoning,-0.25
v,misremember,-0.125
v,misrepresent,-0.375
n,misrepresentation,-0.625
a,misrepresented,0.125
n,misrule,-0.25
v,miss,-0.5
a,missed,-0.625
a,misshapen,-0.375
n,missile,-0.125
a,missing,-0.625
v,misspell,-0.125
n,misspelling,-0.625
v,misspend,-0.25
n,misstep,-0.5
v,mist,-0.25
a,mistakable,0.125
n,mistake,-0.625
a,mistaken,-0.625
r,mistakenly,0.25
n,mistaking,-0.5
r,mistily,0.25
n,mistiming,-0.375
n,mistiness,-0.375
v,mistranslate,-0.5
n,mistranslation,-0.625
v,mistreat,-0.75
a,mistreated,-0.625
n,mistreatment,-0.375
n,mistrial,-0.375
v,mistrust,-0.5
a,mistrustful,-0.625
a,misty,-0.5
v,misunderstand,-0.625
n,misunderstanding,-0.5
a,misunderstood,0.125
n,misuse,-0.625
a,misused,-0.25
n,miterwort,0.125
a,mitigable,-0.25
v,mitigate,-0.5
a,mitigated,-0.375
n,mitigation,0.375
a,mitigative,-0.625
a,mitigatory,-0.625
n,mitochondrion,0.25
n,mitrewort,0.125
n,mitsvah,0.5
n,mitt,0.5
n,mitzvah,0.5
a,mixable,0.375
a,mixed,-0.25
a,mixed-up,-0.5
n,mixture,0.125
n,mizen,-0.125
n,mizzen,-0.125
v,mizzle,-0.25
n,mlitt,-0.125
n,moa,-0.125
v,moan,-0.875
n,moaner,-0.125
a,mobbish,-0.25
n,mobcap,-0.125
a,mobile,0.125
n,mobility,0.5
a,moblike,-0.25
n,mobula,-0.25
n,mobulidae,-0.25
n,mocha,-0.125
v,mock,-0.625
n,mock-heroic,-0.375
n,mocker,-0.375
n,mockery,0.375
a,mocking,-0.625
r,mockingly,0.375
a,model,0.625
a,modeled,-0.125
a,moderate,-0.625
a,moderate-size,0.25
a,moderate-sized,0.25
r,moderately,-0.25
n,moderateness,0.375
a,moderating,0.25
n,moderation,0.375
n,moderationism,0.25
n,moderationist,0.25
a,moderato,-0.375
n,moderator,-0.25
a,modern,0.5
n,modernisation,0.25
a,modernised,0.375
n,modernism,0.375
n,modernity,0.375
n,modernization,0.25
a,modernized,0.375
n,modernness,0.375
a,modest,-0.875
r,modestly,0.125
n,modestness,-0.125
n,modesty,0.875
n,modicum,-0.25
a,modifiable,0.5
n,modification,-0.125
a,modified,-0.875
n,modifier,-0.125
v,modify,-0.375
r,modishly,0.5
n,modishness,0.625
a,modular,-0.5
a,modulated,0.625
n,module,0.125
n,modulus,0.125
n,moho,-0.125
v,moil,-0.375
v,moisten,0.375
r,moistly,0.125
n,mojo,0.125
v,mold,0.125
n,moldiness,-0.875
a,moldy,-0.375
v,molest,-0.125
n,molestation,-0.125
n,molester,0.125
n,moll,0.25
n,mollification,-0.375
v,mollify,0.875
n,molluscum,-0.5
v,mollycoddle,-0.5
n,mollycoddler,0.5
n,molybdenite,0.125
n,mom,0.875
n,moment,0.25
a,momentaneous,0.125
a,momentary,0.125
a,momentous,0.25
n,momentousness,0.625
n,momentum,0.25
n,momism,-0.5
n,momma,0.875
n,mommy,0.875
n,momos,0.5
n,momotus,-0.125
n,momus,0.5
a,monarchal,0.5
a,monarchical,0.5
n,monasticism,0.125
r,monaurally,0.25
a,moneyed,-0.25
n,moneygrubber,0.125
n,moneylender,0.125
a,moneyless,-0.75
a,moneymaking,0.75
n,mongolianism,-0.375
n,mongolism,-0.375
a,mongoloid,-0.25
n,mongrel,-0.875
v,mongrelise,-0.375
v,mongrelize,-0.375
a,monied,-0.125
n,monilia,-0.125
n,moniliaceae,-0.125
n,moniliales,-0.5
n,moniliasis,-0.375
v,monish,0.375
n,monition,0.25
a,monitory,-0.25
n,monkey,-0.125
a,monkish,-0.5
n,mono,-0.75
n,monochromacy,0.125
n,monochromasy,0.125
n,monochromat,-0.25
n,monochromatism,0.125
n,monochromia,0.125
a,monocled,-0.25
n,monocline,0.125
n,monocracy,-0.5
n,monolatry,0.125
r,monolingually,0.25
a,monolithic,-0.375
n,monologist,0.125
n,mononucleosis,-0.75
n,monophthalmos,0.25
n,monophysite,0.125
n,monophysitism,0.125
v,monopolise,0.125
v,monopolize,0.125
n,monopoly,-0.125
n,monosaccharide,-0.375
n,monosaccharose,-0.375
a,monosemous,0.125
n,monosemy,0.125
n,monosomy,-0.375
a,monosyllabic,0.25
r,monosyllabically,0.25
a,monotheistic,0.375
n,monothelitism,0.125
a,monotone,-0.375
a,monotonic,-0.375
a,monotonous,-0.375
r,monotonously,0.25
n,monotony,-0.5
a,monovalent,0.375
n,monsieur,0.125
n,monster,-0.5
n,monstrosity,-0.5
a,monstrous,-0.875
r,monstrously,0.25
n,montespan,0.25
n,monument,0.125
a,monumental,0.75
n,mooch,0.5
n,moocher,0.5
r,moodily,0.25
n,moodiness,-0.875
a,moody,-0.625
v,moon,-0.25
n,moon-curser,-0.25
a,moon-round,0.25
a,moon-splashed,-0.25
n,mooneye,-0.625
r,moonily,0.125
a,moonless,-0.5
a,moonlike,0.25
a,moonstruck,-0.5
a,moony,0.25
v,moor,0.125
n,moor-bird,0.375
n,moorbird,0.375
n,moorfowl,0.375
n,moorgame,0.375
n,moorish,0.125
a,moot,-0.5
v,mope,-0.625
n,moped,-0.25
a,moral,0.625
n,morale,0.125
n,moralisation,0.75
v,moralise,0.5
n,moralism,0.75
n,moralist,0.5
a,moralistic,0.75
n,morality,0.875
n,moralization,0.75
v,moralize,0.5
n,moralizing,0.75
r,morally,0.5
n,morals,-0.375
n,moratorium,0.375
a,morbid,-0.625
n,morbidity,-0.75
n,morbidness,-0.75
a,morbific,0.375
n,morbilli,0.375
a,mordacious,0.5
r,mordaciously,0.625
n,mordacity,-0.375
a,mordant,-0.75
a,morganatic,-0.625
n,morganite,0.125
a,moribund,-0.75
n,moron,-0.125
a,moronic,0.125
n,moronity,-0.5
a,morose,-0.625
r,morosely,0.25
n,moroseness,-0.875
n,morosoph,0.5
n,morphia,0.25
n,morphine,0.25
r,morphologically,0.25
n,morsel,-0.125
a,mortal,-0.625
n,mortality,0.25
n,mortification,0.375
a,mortified,-0.5
v,mortify,-0.625
a,mortifying,-0.75
n,mosaic,-0.25
v,mosey,-0.125
n,mossback,-0.375
a,mosstone,-0.125
a,most-valuable,0.125
n,mostaccioli,0.125
n,mot,0.375
a,moth-eaten,-0.75
a,moth-resistant,-0.75
n,motherfucker,-0.625
a,motherless,-0.5
a,motherlike,0.25
n,motherliness,0.75
a,motherly,-0.25
a,mothproof,-0.75
a,mothy,-0.625
a,motile,0.5
n,motilin,-0.125
n,motility,-0.125
n,motion,-0.125
a,motional,-0.125
a,motionless,-0.625
r,motionlessly,0.125
n,motionlessness,-0.375
a,motivating,0.125
n,motivation,0.25
a,motivative,0.125
n,motivator,0.25
a,motive,-0.375
a,motiveless,-0.625
a,motley,-0.25
a,motor,-0.375
n,motormouth,-1
n,motortruck,0.25
n,motorway,0.375
n,motrin,-0.25
n,moue,-0.125
a,mouldy,-0.375
v,mountaineer,0.125
a,mountainous,-0.125
n,mountebank,0.125
a,mounted,-0.25
v,mourn,-0.75
n,mourner,-0.125
a,mournful,-0.75
r,mournfully,0.125
n,mournfulness,-0.75
a,mourning,-0.625
n,mouse,-0.25
a,mouse-eared,0.375
n,mouser,0.375
a,mousey,-0.625
a,mousy,-0.625
a,mouth-watering,0.625
n,mouthful,-0.125
a,mouthless,-0.5
n,movability,0.5
a,movable,0.125
n,movableness,0.5
v,move,0.375
a,moveable,0.125
a,moved,-0.5
n,movement,-0.125
a,moving,0.625
n,moxie,0.25
n,mozart,0.125
n,mrd,0.125
n,ms,-0.125
r,much,0.375
a,mucinoid,0.25
v,muck,-0.375
n,muckheap,-0.25
n,muckhill,-0.25
a,mucky,-0.875
n,mucopolysaccharidosis,0.125
a,mucose,-0.375
a,mucous,-0.375
v,mud,-0.375
a,mud-beplastered,-0.375
v,mud-wrestle,-0.125
n,mudder,0.125
a,muddied,-0.5
n,muddiness,0.5
n,muddle,-0.5
a,muddled,0.125
a,muddleheaded,0.25
a,muddy,-0.875
n,mudhif,0.25
n,mudslide,-0.25
v,mudwrestle,-0.125
n,muesli,-0.125
v,muff,-0.75
a,muffled,0.125
n,mug,-0.25
n,mugful,-0.25
n,muggee,-0.125
n,mugginess,0.125
n,mugging,-0.375
n,muggins,0.625
a,muggy,0.125
n,mulct,-0.125
n,mule,-0.75
n,muleteer,-0.125
a,mulish,-0.125
r,mulishly,-0.125
n,mulishness,-0.625
n,muller,0.375
n,mullet,0.375
a,multi-valued,0.375
n,multicollinearity,0.125
a,multidimensional,-0.25
a,multifaceted,0.25
a,multifarious,0.25
n,multifariousness,-0.375
a,multiform,0.25
r,multilaterally,0.25
a,multinomial,-0.125
a,multiparous,0.125
a,multiple-choice,0.375
a,multiplicative,-0.125
r,multiplicatively,0.375
n,multiplicity,-0.125
a,multiplied,0.25
r,multiply,0.25
a,multiracial,0.125
n,multitude,-0.25
n,multivalence,0.25
n,multivalency,0.25
a,multivalent,0.375
n,mum,0.875
v,mumble,-0.625
n,mumbling,-0.25
n,mummery,-0.625
n,mummification,-0.25
v,mummify,0.25
n,mummy,0.875
n,mumps,-0.625
n,mumpsimus,-0.5
v,munch,-0.375
a,mundane,-0.5
r,mundanely,0.375
n,mundaneness,0.625
n,mundanity,0.625
n,munificence,0.5
r,munificently,0.375
n,munj,-0.125
n,munja,-0.125
v,murder,-0.625
a,murderous,0.625
r,murderously,-0.125
n,murderousness,-0.5
n,muridae,-0.125
v,murk,-0.125
r,murkily,0.25
n,murkiness,0.5
n,murmur,-0.625
n,murmuration,-0.625
n,murmuring,-0.625
a,murmurous,-0.25
n,muroidea,0.125
n,murrain,0.125
n,muscicapa,-0.125
n,muscidae,-0.125
n,muscle,-0.25
n,muscleman,-0.125
a,muscular,0.25
n,muscularity,0.375
n,muser,0.375
n,mush,-0.5
n,mushiness,0.375
a,mushy,0.125
n,music,0.875
a,musical,0.625
r,musicologically,0.25
a,musing,0.25
r,musingly,0.125
a,musk-scented,-0.25
a,musky,-0.25
a,musky-scented,-0.25
n,musophaga,-0.125
n,musophobia,0.375
v,muss,-0.375
n,mussiness,-0.125
v,mussitate,-0.25
n,mussitation,-0.625
a,mussy,-0.875
n,must,-0.875
n,mustagh,0.125
n,mustiness,-0.875
a,musty,-0.875
n,mutability,0.625
a,mutable,0.625
n,mutableness,0.625
a,mutafacient,0.625
n,mutagen,-0.25
n,mutagenesis,-0.375
a,mutagenic,0.5
a,mutant,-0.375
a,mutative,0.125
a,mute,-0.5
a,muted,0.125
n,muteness,-0.75
v,mutilate,-0.5
n,mutilation,-0.125
n,mutilator,-0.25
a,mutinous,-0.5
n,mutisia,-0.125
n,mutism,-0.75
n,mutt,-0.5
n,mutter,-0.625
n,muttering,-0.625
n,muttonhead,-0.375
n,mutuality,-0.25
r,mutually,0.125
n,mutualness,-0.25
n,muumuu,-0.125
a,muzzy,-0.75
n,mvp,0.125
n,myaceae,0.125
n,myalgia,-0.125
n,myasthenia,-0.5
n,mycetophilidae,-0.5
n,mycobacteria,-0.25
n,mycobacterium,-0.25
n,mycomycin,0.375
n,mycoplasmataceae,-0.125
n,mycosis,-0.375
a,myelinated,-0.25
n,myelitis,-0.375
n,mylodontid,-0.25
n,mylodontidae,-0.125
n,myocardiopathy,-0.125
n,myocarditis,-0.25
n,myodynia,-0.125
n,myofibril,0.125
n,myofibrilla,0.125
a,myoid,-0.125
n,myometritis,-0.625
n,myopathy,-0.75
n,myope,-0.125
n,myopia,-0.25
a,myopic,-0.625
n,myosis,-0.25
n,myositis,-0.375
a,myotic,-0.375
n,myriad,-0.25
n,myrrh,0.125
n,myrtaceae,0.25
n,myrtus,-0.125
n,mysis,-0.125
n,mysophilia,-0.75
n,mysophobia,-0.5
a,mysophobic,-0.75
a,mysterious,-0.5
r,mysteriously,0.25
n,mystery,0.25
a,mystic,-0.5
a,mystical,-0.5
r,mystically,0.125
n,mysticism,-0.25
n,mystification,-0.375
a,mystified,0.25
n,mystifier,0.375
v,mystify,-0.25
a,mystifying,0.5
a,mythic,-0.25
a,mythical,-0.25
a,mythologic,-0.25
a,mythological,-0.25
n,myxedema,-0.625
n,myxinidae,0.125
n,myxobacterales,0.125
n,myxobacteriales,0.125
n,myxoedema,-0.625
n,myxomatosis,0.25
n,myxomycete,-0.125
n,nabob,0.125
n,nabu,0.125
n,nabumetone,-0.25
n,nacimiento,0.25
n,nada,0.25
n,nadir,-0.125
v,nag,-0.375
a,nagging,-0.625
n,naias,-0.125
a,naif,0.625
v,nail,0.5
a,nail-biting,-0.5
a,naive,-0.625
r,naively,0.375
n,naiveness,-0.375
n,naivete,-0.375
n,naivety,-0.375
n,najas,-0.125
a,naked,-0.75
r,nakedly,-0.375
n,nakedness,0.375
n,nalfon,-0.75
a,namby-pamby,-0.5
v,name,0.5
n,nameko,0.25
n,namelessness,-0.125
a,naming,0.5
n,namtar,-0.5
n,namtaru,-0.5
n,nance,-0.125
n,nanism,-0.625
n,nanna,0.5
n,nanophthalmos,-0.125
n,nap,-0.375
a,napping,0.5
n,naprapath,0.125
n,naprapathy,0.375
n,naprosyn,-0.875
n,naproxen,-0.875
n,naqua,0.125
n,narcism,0.75
n,narcissism,0.75
n,narcissist,0.5
a,narcissistic,0.25
n,narcist,0.5
n,narcolepsy,-0.625
a,narcoleptic,-0.25
a,narcotic,-0.25
a,narcotised,0.125
a,narcotising,0.125
a,narcotized,0.125
a,narcotizing,0.125
a,narrative,-0.25
a,narrow,0.5
a,narrow-bodied,-0.25
a,narrow-minded,0.625
n,narrow-mindedness,0.5
a,narrow-mouthed,0.125
a,narrowed,-0.125
a,narrowing,0.375
r,narrowly,0.125
n,narrowness,0.5
v,nasalise,0.125
n,nasality,-0.375
v,nasalize,0.125
r,nasally,0.25
n,nash,0.125
r,nastily,-0.375
n,nastiness,-0.875
a,nasty,-0.875
n,nationalism,0.25
a,nationalistic,0.375
a,native,0.125
v,natter,0.25
r,nattily,0.25
n,nattiness,0.25
a,natty,0.375
a,natural,-0.625
n,naturalisation,0.625
v,naturalise,-0.125
n,naturalism,-0.375
n,naturalist,0.125
a,naturalistic,-0.625
n,naturalization,0.625
v,naturalize,0.5
r,naturally,-0.25
n,naturalness,0.625
n,nature,0.5
n,naturism,-0.625
n,naturist,0.125
a,naturistic,0.375
n,naught,0.375
r,naughtily,-0.5
a,naughty,-0.75
n,nausea,0.125
n,nauseant,-0.125
v,nauseate,-0.625
a,nauseated,-0.5
a,nauseating,-0.5
n,nauseatingness,0.25
a,nauseous,-0.5
n,nautilus,0.375
n,navane,-0.25
a,navigable,0.125
n,navy,-0.125
n,nay,-0.25
n,naysayer,-0.25
n,naysaying,-0.25
r,ne'er,-0.625
n,ne'er-do-well,0.125
a,neandertal,-0.625
a,neanderthal,-0.625
n,neap,0.25
a,near,0.5
a,near-blind,-0.25
r,nearby,-0.625
r,nearly,0.125
a,nearsighted,-0.625
n,nearsightedness,-0.25
a,neat,0.875
r,neatly,-0.125
n,neatness,0.5
n,nebbech,-0.75
n,nebbish,-0.75
n,nebo,0.125
n,nebula,-0.25
a,nebular,-0.125
a,nebulose,-0.25
a,nebulous,0.25
n,nec,0.25
r,necessarily,0.25
a,necessary,0.625
n,necessitarian,-0.625
v,necessitate,0.25
a,necessitous,-0.778
n,necessity,-0.125
v,neck,0.5
a,neck-deep,0.125
n,necking,-0.375
a,neckless,0.125
a,necklike,-0.125
n,necrobiosis,-0.125
n,necrolysis,-0.125
n,necromancer,0.375
n,necromancy,-0.375
n,necromania,0.125
n,necrophilia,0.125
n,necrophilism,0.125
n,nectar,0.125
a,nectar-rich,0.25
a,nectariferous,0.25
n,nectarine,-0.25
a,nectarous,0.75
n,need,0.375
a,needed,0.125
a,needful,0.125
n,neediness,-0.25
v,needle,-0.125
a,needled,-0.25
a,needless,-0.5
r,needlessly,-0.5
r,needs,0.25
a,needy,-0.778
a,nefarious,-0.778
n,nefariousness,-0.75
v,negate,0.5
n,negation,-0.25
a,negative,-0.875
r,negatively,-0.75
n,negativeness,-0.75
n,negativism,-0.75
n,negativity,-0.75
n,neggram,-0.125
n,neglect,-0.25
a,neglected,-0.375
a,neglectful,-0.625
r,neglectfully,0.25
n,neglectfulness,-0.25
n,neglige,-0.125
n,negligee,-0.125
n,negligence,-0.25
a,negligent,-0.5
r,negligently,0.25
a,negligible,-0.5
v,negociate,0.125
a,negotiable,0.5
v,negotiate,0.125
n,negus,-0.125
n,neighborhood,-0.125
n,neighborliness,0.5
a,neighborly,0.625
n,neighbourliness,0.5
a,neighbourly,0.625
a,neither,-0.25
n,nematocera,-0.125
n,nematoda,0.25
n,nemertea,0.375
n,nemertina,0.375
n,nemesis,-0.625
n,neo-lamarckism,0.5
a,neoliberal,0.375
n,neonate,-0.125
n,neophobia,0.25
n,neophyte,0.25
n,neoprene,-0.625
a,neotenic,0.375
a,neotenous,0.375
n,nephralgia,-0.5
a,nephritic,-0.625
n,nephritis,-0.75
n,nephroblastoma,-0.25
n,nephrolithiasis,0.25
n,nephropathy,0.5
n,nephroptosia,-0.125
n,nephroptosis,-0.125
n,nephrosis,0.5
a,nephrotoxic,-0.5
n,nephrotoxin,-0.25
n,nepotism,0.375
n,nepotist,0.375
n,nerd,-0.5
n,neritina,-0.25
n,neruda,0.125
v,nerve,-0.75
a,nerve-racking,-0.625
a,nerve-wracking,-0.625
a,nerveless,0.5
n,nervelessness,-0.25
n,nerves,0.25
r,nervily,0.25
a,nervous,-0.625
r,nervously,0.25
n,nervousness,0.5
a,nervy,-0.5
n,nescience,0.125
a,nescient,-0.5
n,nesokia,0.125
n,nest,-0.25
v,nestle,-0.375
a,nether,-0.25
a,nethermost,0.375
a,netlike,0.125
a,netted,0.125
v,nettle,-0.75
a,nettled,-0.625
a,nettlesome,-0.5
n,neuralgia,-0.75
a,neuralgic,-0.5
n,neuralgy,-0.75
n,neurasthenia,-0.75
a,neurasthenic,-0.5
n,neuritis,-0.5
r,neurobiological,0.25
n,neurofibromatosis,-0.625
a,neurogenic,0.375
n,neuroleptic,0.25
n,neurolysin,0.5
n,neuropathy,-0.5
a,neuropsychological,0.125
n,neuropsychology,0.375
n,neurosis,-0.5
a,neurotic,-0.75
r,neurotically,0.125
n,neuroticism,-0.5
a,neurotoxic,-0.125
n,neurotoxin,0.5
a,neurotropic,-0.25
n,neurotropism,0.125
a,neuter,-0.625
n,neutering,-0.125
a,neutral,-0.75
v,neutralise,-0.5
a,neutralised,0.5
n,neutrality,0.25
v,neutralize,-0.5
a,neutralized,0.5
n,neutrophil,0.125
n,neutrophile,0.125
r,never,-0.625
a,never-say-die,-0.5
r,nevertheless,-0.5
a,new,-0.625
a,new-made,0.5
a,new-mown,0.5
a,new-sprung,0.125
a,newborn,0.125
a,newfangled,0.375
a,newfound,0.5
n,newfoundland,0.125
n,newlywed,0.25
n,news,0.5
a,newsless,-0.625
n,newsworthiness,0.5
a,newsworthy,0.25
a,newsy,-0.25
a,next,-0.125
n,ngo,-0.5
n,ngu,-0.25
n,nibble,-0.5
n,nicad,-0.5
a,nice,0.875
r,nicely,0.25
n,niceness,-0.75
n,nicety,0.625
n,niche,0.25
n,nickel,0.125
a,nickel-and-dime,-0.556
n,nicknack,0.125
n,niddm,0.25
n,niff,-0.75
a,niffy,-0.75
a,nifty,0.875
n,niggard,-0.125
n,niggardliness,0.125
a,niggardly,0.375
n,niggardness,0.125
v,niggle,-0.5
n,niggler,-0.25
a,niggling,-0.25
a,nigh,-0.375
n,night,-0.375
n,night-sight,0.25
a,nighted,-0.125
n,nightlife,-0.375
n,nightmare,-0.25
a,nightmarish,-0.625
n,nihil,-0.125
n,nihilism,0.375
n,nihilist,0.125
n,nil,0.25
a,nimble,0.375
r,nimbly,0.5
n,nimby,-0.5
n,nimiety,0.125
a,niminy-piminy,0.75
n,nimravus,-0.625
n,nincompoop,-0.25
n,ninepence,0.125
n,ningal,0.25
n,ninhursag,0.125
n,ninkharsag,0.125
n,ninkhursag,0.125
n,ninny,-0.25
n,ninon,0.125
n,nip,-0.25
a,nipping,0.5
a,nippy,-0.5
n,nirvana,-0.625
a,nisi,-0.625
a,nitid,0.375
v,nitpick,-0.25
v,nitrify,-0.125
n,nitrobacteriaceae,0.125
n,nitrocellulose,-0.25
n,nitrocotton,-0.25
n,nitrogenase,0.25
